"Disease","date","variable","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
"FLU",2025-08-03,"R","estimate",0.975,0.977096346186474,0.0546,0.889195810906688,0.938885441279114,0.961283596445694,0.988912120746569,1.01250371792419,1.06908398390977
"FLU",2025-08-04,"R","estimate",0.976785714285714,0.978075298745217,0.0538,0.892175608065745,0.941189324287868,0.963268711973808,0.990492393007981,1.01372838281454,1.06941987990591
"FLU",2025-08-05,"R","estimate",0.978571428571429,0.977367143075479,0.053,0.895157447338584,0.94349356895204,0.965253879655834,0.992072718897296,1.0149534372343,1.06975822372187
"FLU",2025-08-06,"R","estimate",0.980357142857143,0.98198666861913,0.0522,0.898141320635504,0.945798173517993,0.967239099218825,0.99365309810908,1.01617887881524,1.07009899830794
"FLU",2025-08-07,"R","estimate",0.982142857142857,0.981613058703763,0.0514,0.901127219907941,0.948103136243363,0.969224370391736,0.99523353034021,1.01740470520829,1.07044218677056
"FLU",2025-08-08,"R","estimate",0.983928571428571,0.985348042665077,0.0506,0.904115137148226,0.950408455396971,0.971209692905406,0.99681401528986,1.01863091408325,1.07078777237058
"FLU",2025-08-09,"R","estimate",0.985714285714286,0.985818162878371,0.0498,0.907105064389335,0.952714129258731,0.973195066492541,0.998394552659471,1.01985750312868,1.07113573852146
"FLU",2025-08-10,"R","estimate",0.9875,0.989262491402052,0.049,0.910096993704645,0.955020156119565,0.975180490887699,0.999975142152734,1.02108447005166,1.0714860687876
"FLU",2025-08-11,"R","estimate",0.989285714285714,0.986538576251655,0.0482,0.913090917207696,0.957326534281313,0.977165965827273,1.00155578347557,1.02231181257764,1.07183874688262
"FLU",2025-08-12,"R","estimate",0.991071428571429,0.990055437992947,0.0474,0.916086827051941,0.959633262056647,0.979151491049476,1.0031364763361,1.02353952845023,1.0721937566677
"FLU",2025-08-13,"R","estimate",0.992857142857143,0.989691863448152,0.0466,0.919084715430516,0.961940337768986,0.981137066294324,1.00471722044465,1.02476761543104,1.07255108214992
"FLU",2025-08-14,"R","estimate",0.994642857142857,0.996785340747229,0.0458,0.922084574575994,0.96424775975241,0.983122691303621,1.00629801551368,1.02599607129949,1.07291070748063
"FLU",2025-08-15,"R","estimate",0.996428571428571,0.999341361781673,0.045,0.925086396760154,0.966555526351575,0.985108365820946,1.00787886125784,1.02722489385264,1.07327261695386
"FLU",2025-08-16,"R","estimate",0.998214285714286,0.996633672508433,0.0442,0.928090174293742,0.968863635921632,0.987094089591635,1.00945975739386,1.02845408090502,1.07363679500469
"FLU",2025-08-17,"R","estimate",1,1.00011411888193,0.0434,0.931095899526243,0.971172086828141,0.989079862362765,1.0110407036406,1.02968363028844,1.07400322620776
"FLU",2025-08-18,"R","estimate",1.00357142857143,1.0022023597872,0.0426,0.93588511586898,0.975265873414524,0.992851295743302,1.01440731010064,1.03269850786301,1.076153039692
"FLU",2025-08-19,"R","estimate",1.00714285714286,1.00712920927863,0.0418,0.940676609258297,0.979360058347645,0.996622786264347,1.01777397494184,1.03571380724393,1.07830547151976
"FLU",2025-08-20,"R","estimate",1.01071428571429,1.01265672825845,0.028,0.965688039912869,0.992017382678983,1.0036550533559,1.01782316935608,1.02976357590451,1.05783992876116
"FLU",2025-08-21,"R","estimate",1.01428571428571,1.01745544068406,0.028,0.96925588318839,0.995588198523794,1.00722639492011,1.02139451010483,1.03333437633099,1.06140754783959
"FLU",2025-08-22,"R","estimate",1.01785714285714,1.01697164517141,0.028,0.972823751245791,0.999159018641908,1.01079773709349,1.02496585147131,1.0369051811928,1.06497519405604
"FLU",2025-08-23,"R","estimate",1.02142857142857,1.01906800156414,0.028,0.976391643829028,1.00272984298877,1.01436907986966,1.02853719344903,1.04047599044311,1.06854286712157
"FLU",2025-08-24,"R","estimate",1.025,1.02506646405423,0.028,0.979959560685576,1.00630067152046,1.01794042324233,1.03210853603158,1.04404680403578,1.07211056675133
"FLU",2025-08-25,"R","estimate",1.02857142857143,1.02748121307833,0.028,0.983527501566361,1.00987150419365,1.02151176720529,1.03567987921264,1.04761762192529,1.07567829266449
"FLU",2025-08-26,"R","estimate",1.03214285714286,1.03432716016951,0.028,0.987095466225707,1.0134423409656,1.02508311175245,1.039251222986,1.05118844406677,1.07924604458413
"FLU",2025-08-27,"R","estimate",1.03571428571429,1.04009903981153,0.028,0.990663454421275,1.01701318179418,1.02865445687776,1.0428225673455,1.05475927041597,1.08281382223724
"FLU",2025-08-28,"R","estimate",1.03928571428571,1.04195288420344,0.028,0.99423146591401,1.02058402663781,1.03222580257528,1.0463939122851,1.05833010092924,1.08638162535462
"FLU",2025-08-29,"R","estimate",1.04285714285714,1.04327388882977,0.028,0.99779950046808,1.0241548754555,1.03579714883914,1.04996525779881,1.06190093556355,1.08994945367078
"FLU",2025-08-30,"R","estimate",1.04642857142857,1.04800016152513,0.028,1.00136755785083,1.02772572820679,1.03936849566357,1.05353660388075,1.06547177427644,1.09351730692394
"FLU",2025-08-31,"R","estimate",1.05,1.04769963575085,0.028,1.00493563783271,1.0312965848518,1.04293984304285,1.05710795052511,1.06904261702606,1.09708518485592
"FLU",2025-09-01,"R","estimate",1.05714285714286,1.05725194664092,0.028,1.01207186469102,1.03843830966603,1.05008253944351,1.06425064547822,1.07618431447081,1.10422101374129
"FLU",2025-09-02,"R","estimate",1.06428571428571,1.06532017759513,0.028,1.01920817926713,1.04558004958959,1.05722523799701,1.0713933426132,1.08332602757413,1.11135693833142
"FLU",2025-09-03,"R","estimate",1.07142857142857,1.07372635853571,0.028,1.02634457983181,1.05272180432208,1.06436793866037,1.07853604188633,1.09046775602099,1.11849295668477
"FLU",2025-09-04,"R","estimate",1.07857142857143,1.07884321812389,0.028,1.033481064701,1.05986357357099,1.07151064139178,1.08567874325503,1.09760949950479,1.125629066912
"FLU",2025-09-05,"R","estimate",1.08571428571429,1.08819777963045,0.028,1.04061763223435,1.06700535705148,1.0786533461505,1.09282144667784,1.10475125772701,1.13276526717416
"FLU",2025-09-06,"R","estimate",1.09285714285714,1.0958440394074,0.028,1.04775428083375,1.07414715448609,1.08579605289686,1.09996415211442,1.11189303039702,1.13990155568106
"FLU",2025-09-07,"R","estimate",1.1,1.10261578364726,0.028,1.05489100894203,1.08128896560456,1.09293876159224,1.10710685952543,1.11903481723175,1.14703793068966
"FLU",2025-09-08,"R","estimate",1.10714285714286,1.1058728526501,0.028,1.06202781504167,1.08843079014353,1.10008147219898,1.1142495688726,1.12617661795548,1.15417439050252
"FLU",2025-09-09,"R","estimate",1.11428571428571,1.11547949313231,0.028,1.0691646976535,1.09557262784638,1.10722418468042,1.1213922801186,1.13331843229962,1.16131093346632
"FLU",2025-09-10,"R","estimate",1.12142857142857,1.11751820270441,0.028,1.07630165533552,1.10271447846297,1.11436689900079,1.12853499322707,1.14046026000243,1.16844755797044
"FLU",2025-09-11,"R","estimate",1.12857142857143,1.12357884133806,0.028,1.08343868668174,1.10985634174949,1.12150961512527,1.13567770816258,1.14760210080886,1.17558426244558
"FLU",2025-09-12,"R","estimate",1.13571428571429,1.13582967926228,0.028,1.09057579032105,1.11699821746819,1.12865233301987,1.14282042489058,1.15474395447031,1.18272104536246
"FLU",2025-09-13,"R","estimate",1.14285714285714,1.14102101801262,0.028,1.09771296491619,1.12414010538727,1.13579505265148,1.14996314337739,1.16188582074441,1.18985790523055
"FLU",2025-09-14,"R","estimate",1.15,1.14792659439826,0.028,1.10485020916264,1.13128200528061,1.1429377739878,1.15710586359018,1.16902769939486,1.19699484059682
"FLU",2025-09-15,"R","estimate",1.16428571428571,1.16390450574249,0.028,1.11912490154941,1.14556584011335,1.15722322164933,1.17139130906636,1.18331149290875,1.2112689321925
"FLU",2025-09-16,"R","estimate",1.17857142857143,1.17753783602001,0.028,1.13339985766388,1.1598497202657,1.17150867576152,1.1856767610722,1.19759533323567,1.22554330923238
"FLU",2025-09-17,"R","estimate",1.19285714285714,1.19068685932071,0.028,1.14767506815278,1.17413364411801,1.18579413609309,1.19996221937262,1.21187921868483,1.239817961329
"FLU",2025-09-18,"R","estimate",1.20714285714286,1.20747723406458,0.028,1.16195052409997,1.18841761012689,1.20007960242365,1.21424768374373,1.22616314764591,1.25409287859287
"FLU",2025-09-19,"R","estimate",1.22142857142857,1.22521555866545,0.028,1.17622621700115,1.20270161682077,1.21436507454313,1.22853315397211,1.24044711858433,1.26836805160294
"FLU",2025-09-20,"R","estimate",1.23571428571429,1.2348266258944,0.028,1.19050213874039,1.2169856627958,1.22865055225113,1.24281862985421,1.25473113003681,1.28264347137922
"FLU",2025-09-21,"R","estimate",1.25,1.2481543295238,0.028,1.20477828156822,1.23126974671197,1.24293603535641,1.25710411119584,1.26901518060731,1.29691912935727
"FLU",2025-09-22,"R","estimate",1.26428571428571,1.26018188471711,0.028,1.21905463808113,1.24555386728954,1.25722152367635,1.27138959781158,1.28329926896318,1.3111950173644
"FLU",2025-09-23,"R","estimate",1.27857142857143,1.27824771131952,0.028,1.23333120120252,1.2598380233057,1.27150701703649,1.28567508952432,1.29758339383167,1.32547112759758
"FLU",2025-09-24,"R","estimate",1.29285714285714,1.29123838981148,0.028,1.24760796416485,1.27412221359138,1.28579251527005,1.29996058616478,1.3118675539965,1.33974745260273
"FLU",2025-09-25,"R","estimate",1.30714285714286,1.30624954197155,0.028,1.26188492049292,1.28840643702842,1.30007801821753,1.31424608757111,1.32615174829486,1.35402398525546
"FLU",2025-09-26,"R","estimate",1.32142857142857,1.32332621433863,0.028,1.2761620639883,1.30269069254675,1.31436352572632,1.32853159358847,1.34043597561445,1.36830071874301
"FLU",2025-09-27,"R","estimate",1.33571428571429,1.33525467648179,0.028,1.29043938871465,1.31697497912186,1.32864903765033,1.34281710406865,1.35472023489076,1.38257764654745
"FLU",2025-09-28,"R","estimate",1.35,1.3500105195881,0.028,1.30471688898406,1.33125929577244,1.34293455384965,1.35710261886972,1.36900452510458,1.39685476242982
"FLU",2025-09-29,"R","estimate",1.36,1.36165880415036,0.028,1.31471124069192,1.34125833481756,1.35293441766095,1.36710248172836,1.37900354613758,1.40684885224421
"FLU",2025-09-30,"R","estimate",1.37,1.37135608447559,0.028,1.32470567393507,1.35125738782688,1.36293428345698,1.37710234659252,1.38900258152776,1.41684302930826
"FLU",2025-10-01,"R","estimate",1.38,1.38083792929522,0.025,1.33948173541099,1.36325245305817,1.3736894726722,1.38633951696189,1.39695329043999,1.42174391009197
"FLU",2025-10-02,"R","estimate",1.39,1.38895964835305,0.0258,1.34820038313183,1.37271911915336,1.38348790227889,1.39654275026,1.40749842632894,1.43309557256748
"FLU",2025-10-03,"R","estimate",1.4,1.39718139504689,0.0266,1.3569197436512,1.38218590708608,1.39328634918756,1.40674600102334,1.41804368714196,1.44444799272065
"FLU",2025-10-04,"R","estimate",1.41,1.41127209493717,0.0274,1.3656398012997,1.39165281422879,1.40308481302819,1.41694926888219,1.42858907025725,1.45580115496626
"FLU",2025-10-05,"R","estimate",1.42,1.4192500166162,0.0282,1.37436054086372,1.40111983802894,1.41288329344126,1.42715255347722,1.4391345731259,1.46715504414351
"FLU",2025-10-06,"R","estimate",1.42857142857143,1.42494896376774,0.029,1.38165415437705,1.40915853694867,1.4212532374067,1.43592730191728,1.44825175664741,1.4770818877252
"FLU",2025-10-07,"R","estimate",1.43714285714286,1.43583160485613,0.0298,1.38894848583807,1.41719735879351,1.42962319884135,1.4447020680069,1.45736906650393,1.48700949883718
"FLU",2025-10-08,"R","estimate",1.44571428571429,1.44887785545657,0.0306,1.39624352197182,1.42523630134157,1.43799317743259,1.45347685143405,1.46648650048485,1.49693786436815
"FLU",2025-10-09,"R","estimate",1.45428571428571,1.4553300076452,0.0314,1.4035392498285,1.43327536242424,1.44636317287524,1.46225165189403,1.47560405643079,1.50686697150361
"FLU",2025-10-10,"R","estimate",1.46285714285714,1.46321227493997,0.0322,1.41083565677354,1.4413145399245,1.45473318487128,1.47102646908925,1.4847217322322,1.51679680771753
"FLU",2025-10-11,"R","estimate",1.47142857142857,1.47211495946676,0.033,1.41813273047813,1.44935383177547,1.46310321312972,1.47980130272899,1.4938395258279,1.52672736076429
"FLU",2025-10-12,"R","estimate",1.48,1.48324437581834,0.0338,1.42543045890999,1.45739323595891,1.47147325736632,1.48857615252923,1.50295743520368,1.53665861867086
"FLU",2025-10-13,"R","estimate",1.46142857142857,1.46176823119853,0.0346,1.40560567049707,1.43829325054629,1.45270093632124,1.47020864101341,1.48493602996228,1.51946844994761
"FLU",2025-10-14,"R","estimate",1.44285714285714,1.44270289709006,0.0354,1.38578361942843,1.41919373535717,1.43392868219612,1.4518411972243,1.46691511019807,1.50228124038047
"FLU",2025-10-15,"R","estimate",1.42428571428571,1.42376419770248,0.0362,1.36596440876306,1.40009470850248,1.41515649759357,1.4334738238265,1.44889469519395,1.4850971100743
"FLU",2025-10-16,"R","estimate",1.40571428571429,1.40421313344188,0.037,1.34614814679713,1.38099618903525,1.39638438525293,1.41510652362623,1.43087480526768,1.46791618572054
"FLU",2025-10-17,"R","estimate",1.38714285714286,1.38572572062714,0.0378,1.32633494740081,1.36189819701271,1.37761234805937,1.3967392995809,1.4128554618422,1.45073860105488
"FLU",2025-10-18,"R","estimate",1.36857142857143,1.36810545796559,0.0386,1.30652493038136,1.34280075356325,1.35884038905373,1.3783721548094,1.39483668752187,1.43356449735356
"FLU",2025-10-19,"R","estimate",1.35,1.34911131901202,0.0394,1.28671822187506,1.32370388095899,1.34006851144316,1.36000509260329,1.376818506175,1.41639402397223
"FLU",2025-10-20,"R","estimate",1.32142857142857,1.32058621268139,0.0402,1.25692697707487,1.29460966081607,1.31129701108324,1.33163841191499,1.34880305797118,1.38924018756559
"FLU",2025-10-21,"R","estimate",1.29285714285714,1.29311909582749,0.041,1.22714116172438,1.26551637948844,1.28252564471164,1.30327186729474,1.32078858790623,1.3620923525114
"FLU",2025-10-22,"R","estimate",1.26428571428571,1.26563529332095,0.0418,1.19736113161033,1.2364240997518,1.25375442136554,1.27490546801502,1.29277516320477,1.33495093931873
"FLU",2025-10-23,"R","estimate",1.23571428571429,1.23823306042581,0.0426,1.16758727428952,1.20733289010598,1.22498335091352,1.24653922421037,1.2647628573958,1.30781640871132
"FLU",2025-10-24,"R","estimate",1.20714285714286,1.20728043292314,0.0434,1.13782001271474,1.17824282544257,1.19621244415344,1.21817314697999,1.23675175106937,1.28068926655129
"FLU",2025-10-25,"R","estimate",1.17857142857143,1.17768856898617,0.0442,1.10805980936859,1.1491539878082,1.16744171292439,1.18980724850531,1.20874193274499,1.25357006950411
"FLU",2025-10-26,"R","estimate",1.15,1.14942435329557,0.045,1.07830717099044,1.12006646727984,1.1386711702354,1.16144154218517,1.18073349987147,1.22645943157854
"FLU",2025-10-27,"R","estimate",1.11428571428571,1.11258443110296,0.0458,1.04143530920815,1.0838401796875,1.10275835437673,1.12593357205893,1.14558647698337,1.19223214546595
"FLU",2025-10-28,"R","partial-data estimate",1.07857142857143,1.0841927533944,0.038,1.01783835920516,1.05326112992331,1.06900014942334,1.0882284040448,1.10448994411796,1.14292835990094
"FLU",2025-10-29,"R","partial-data estimate",1.04285714285714,1.04508522943148,0.041,0.977546821954374,1.01558605802651,1.03253556085939,1.05328190295255,1.07086052610992,1.11253087420801
"FLU",2025-10-30,"R","partial-data estimate",1.00714285714286,1.00036091692213,0.044,0.937302510403846,0.977919223428256,0.996072152376239,1.01833660571081,1.0372397948554,1.08218715242408
"FLU",2025-10-31,"R","partial-data estimate",0.971428571428571,0.974561271375371,0.047,0.897110256562931,0.94026150767366,0.959610052677574,0.983392646580398,1.00362873699099,1.05190355642931
"FLU",2025-11-01,"R","partial-data estimate",0.935714285714286,0.934005517496557,0.05,0.856975573806238,0.902613922717353,0.923149409888336,0.948450180557125,0.970028494413078,1.02168749174613
"FLU",2025-11-02,"R","partial-data estimate",0.9,0.90292329700087,0.053,0.81690478112895,0.864977635957451,0.886690395361475,0.913509387535194,0.936440396061112,0.991547630411212
"FLU",2025-11-03,"R","partial-data estimate",0.882857142857143,0.874678945892694,0.056,0.795380295443247,0.845908584682198,0.868802220461567,0.897139436729095,0.92141958221964,0.979954795409554
"FLU",2025-11-04,"R","partial-data estimate",0.865714285714286,0.867556363133581,0.059,0.773901956234417,0.826847772865573,0.85091523797843,0.880770717269485,0.906407744066866,0.968418826767744
"FLU",2025-11-05,"R","partial-data estimate",0.848571428571429,0.847364873901869,0.062,0.752472181332771,0.807795672083302,0.833029518668816,0.864403305345572,0.89140545594988,0.956943641574056
"FLU",2025-11-06,"R","partial-data estimate",0.831428571428571,0.83022655144457,0.065,0.73109355938893,0.788752790564738,0.815145138999942,0.84803728356381,0.876413342249872,0.945533523733326
"FLU",2025-11-07,"R","partial-data estimate",0.814285714285714,0.811755042255503,0.068,0.709768865114492,0.769719676821017,0.797262181737356,0.831672741637994,0.861432082947748,0.934193167775594
"FLU",2025-11-08,"R","partial-data estimate",0.797142857142857,0.79380465133991,0.071,0.688501076168841,0.750696923712405,0.779380736606951,0.815309777170352,0.846462419949007,0.922927729074529
"FLU",2025-11-09,"R","partial-data estimate",0.78,0.781116610217261,0.074,0.667293391900935,0.731685173018059,0.761500901042253,0.798948496537947,0.831505164291452,0.911742881593411
"FLU",2025-11-10,"R","partial-data estimate",0.775714285714286,0.771014796547678,0.077,0.65885010492412,0.725514287027103,0.756475870040796,0.795441965688573,0.829387737527414,0.913307364700998
"FLU",2025-11-11,"R","partial-data estimate",0.771428571428571,0.775158087001976,0.08,0.650441583138373,0.719349827872308,0.751451783253016,0.791936427697523,0.827277657904664,0.914920042388689
"FLU",2025-11-12,"R","partial-data estimate",0.767142857142857,0.770816066589291,0.083,0.642068151934855,0.713191883737578,0.746428655425748,0.788431900339669,0.825175070951663,0.916582081655744
"FLU",2025-11-13,"R","partial-data estimate",0.762857142857143,0.759780183437429,0.086,0.633730140139162,0.707040544407517,0.741406501614109,0.784928401816282,0.823080126042594,0.918294686568594
"FLU",2025-11-14,"R","partial-data estimate",0.758571428571429,0.758384885306137,0.089,0.625427880038676,0.700895901303355,0.736385337189584,0.781425950767882,0.820992976524549,0.920059099714764
"FLU",2025-11-15,"R","partial-data estimate",0.754285714285714,0.749158087957695,0.092,0.617161707409456,0.694758047519832,0.731365177848365,0.777924566287556,0.818913779849768,0.921876603724609
"FLU",2025-11-16,"R","partial-data estimate",0.75,0.75452089613605,0.095,0.608931961542626,0.688627077863062,0.72634603961996,0.77442426793476,0.816842697713169,0.923748522864528
"FLU",2025-11-17,"R","partial-data estimate",0.748571428571429,0.753449466007808,0.098,0.603538454732241,0.685349703245044,0.724183542889037,0.773780610144755,0.817625193416208,0.928456470801139
"FLU",2025-11-18,"R","partial-data estimate",0.747142857142857,0.746393472582561,0.101,0.598174551220927,0.682077971966691,0.722021886381173,0.773137850124522,0.818414421697308,0.933209959935959
"FLU",2025-11-19,"R","partial-data estimate",0.745714285714286,0.746792972196174,0.104,0.592840212955034,0.678811900166355,0.719861074013743,0.772495994008632,0.819210440745202,0.938009574530239
"FLU",2025-11-20,"R","partial-data estimate",0.744285714285714,0.743942894072761,0.107,0.587535401459846,0.675551504028267,0.717701109728178,0.77185504798732,0.820013309402115,0.942855908109318
"FLU",2025-11-21,"R","partial-data estimate",0.742857142857143,0.739972986281835,0.11,0.582260077838029,0.67229679978255,0.715541997490154,0.771215018307113,0.820823087172757,0.947749563636382
"FLU",2025-11-22,"R","partial-data estimate",0.741428571428571,0.73971174501581,0.113,0.577014202768084,0.669047803705217,0.713383741289766,0.77057591127147,0.821639834233456,0.952691153689949
"FLU",2025-11-23,"R","partial-data estimate",0.74,0.741149206326149,0.116,0.571797736502811,0.66580453211818,0.711226345141723,0.769937733241423,0.822463611441445,0.957681300645212
"FLU",2025-11-24,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-11-25,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-11-26,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-11-27,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-11-28,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-11-29,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-11-30,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-01,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-02,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-03,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-04,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-05,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-06,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-07,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-08,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-09,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-10,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-11,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-12,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-13,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
"FLU",2025-12-14,"R","forecast",0.74,0.731149206326149,0.096,0.597793143837026,0.678044112399718,0.716106260577232,0.764690982534625,0.807617070904055,0.916035932572171
