"Disease","date","variable","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
"COVID",2025-05-10,"R","estimate",1.03255463148898,1.03284899824109,0.0138140722808458,1.01043508607141,1.02338854511622,1.02928617463749,1.03619285360281,1.04186552765219,1.05600005313627
"COVID",2025-05-11,"R","estimate",1.0310756929795,1.03129162552282,0.0130053606962243,1.01008966785498,1.02267760047008,1.02802671335527,1.03443388969375,1.03949077038163,1.0532055750867
"COVID",2025-05-12,"R","estimate",1.02960111419507,1.0296856156875,0.012370808812724,1.00978550011346,1.0216007548492,1.02653527922534,1.03242639079129,1.03756878624568,1.05034840526376
"COVID",2025-05-13,"R","estimate",1.02789951970964,1.02803076905852,0.0118885546576924,1.00896008240107,1.02029779531487,1.02489694019905,1.03074552455599,1.0355570932824,1.0476017160897
"COVID",2025-05-14,"R","estimate",1.02614011668567,1.02632857704948,0.0115325901872556,1.0079528458178,1.01882991982588,1.02335549611909,1.02889581847961,1.03358354796259,1.04566994360893
"COVID",2025-05-15,"R","estimate",1.02433232415511,1.02458241142758,0.0112760595436839,1.00647423603493,1.0171420579136,1.02176117276758,1.02710909694293,1.03149814461853,1.04331828006383
"COVID",2025-05-16,"R","estimate",1.02248740885794,1.02279755754258,0.0110939662779525,1.00488132232558,1.01551602650065,1.02007931498069,1.02525705255732,1.02955584832329,1.04101713440954
"COVID",2025-05-17,"R","estimate",1.02076011445419,1.02098109729938,0.0109647215624646,1.00356295912025,1.01380648395626,1.01828955430367,1.02338610639944,1.02775360222009,1.03891558550294
"COVID",2025-05-18,"R","estimate",1.01893380132875,1.01914166941117,0.0108707552300004,1.00167651581313,1.01203418292356,1.01640136476379,1.02160007152282,1.02599174845771,1.03693749647299
"COVID",2025-05-19,"R","estimate",1.01722488924296,1.01728914816936,0.0107987020269533,1.00005541034582,1.0102389832991,1.01456454857874,1.01975476479149,1.02421299327802,1.03510397636984
"COVID",2025-05-20,"R","estimate",1.01534113145965,1.01543428648232,0.0107394284558851,0.998540398491334,1.00837520990204,1.01279908017356,1.01799459852593,1.02241596552934,1.03276121932416
"COVID",2025-05-21,"R","estimate",1.01349414033705,1.01358836650911,0.0106877728983342,0.996403385144795,1.0066121198745,1.01099017996188,1.01614035729809,1.02068180401808,1.03048342426072
"COVID",2025-05-22,"R","estimate",1.01177148112939,1.01176289507809,0.01064173400863,0.994335622414531,1.00476278529451,1.00913062126017,1.01424732631508,1.01883677943383,1.02867431524643
"COVID",2025-05-23,"R","estimate",1.00998385192909,1.00996937303666,0.0106010778145719,0.992403600908983,1.00312177174292,1.00741962597056,1.01246196062185,1.01706155166582,1.02714976532642
"COVID",2025-05-24,"R","estimate",1.00819333045427,1.00821915735493,0.010565749069532,0.990968169593367,1.00128104394825,1.00570554720862,1.01083197050811,1.01507508501536,1.02549303288818
"COVID",2025-05-25,"R","estimate",1.00662276579733,1.00652342095684,0.0105347286885521,0.989250090696239,0.999649003696173,1.00396482329874,1.00919796459868,1.01337534904971,1.02392877338587
"COVID",2025-05-26,"R","estimate",1.00507019366621,1.00489319798503,0.0105058361293788,0.987551617176726,0.998038516431691,1.00238219685277,1.00739293532627,1.01175920986293,1.02218578384109
"COVID",2025-05-27,"R","estimate",1.00335063611712,1.00333948436194,0.0104764761339866,0.986091263529643,0.99642432542372,1.00089250033402,1.00585297082866,1.01020554489987,1.02027906626484
"COVID",2025-05-28,"R","estimate",1.00188585992867,1.00187335003908,0.0104447879935273,0.984612419554266,0.995094141758909,0.99936721603225,1.00435281663934,1.00864135202091,1.01873574458517
"COVID",2025-05-29,"R","estimate",1.00048880610912,1.00050601492931,0.0104104324469184,0.983507540462419,0.993667419335792,0.998019434278011,1.00311000681644,1.00727732927355,1.01728008474351
"COVID",2025-05-30,"R","estimate",0.999312053024419,0.999248847045318,0.0103744924911969,0.98204440886636,0.992567358039717,0.996870782942397,1.00187685228615,1.00607530648332,1.015836449606
"COVID",2025-05-31,"R","estimate",0.998313032446622,0.998113256684032,0.0103385176605181,0.98078148856903,0.991628807198991,0.995852518228234,1.00075546296691,1.0047602264318,1.01467589041559
"COVID",2025-06-01,"R","estimate",0.997493506184649,0.997110479554182,0.0103032711769476,0.979997877612013,0.990546724576761,0.99491605140455,0.999905696981535,1.00372221766457,1.01355299572871
"COVID",2025-06-02,"R","estimate",0.996682812707689,0.996251259177997,0.0102679296336281,0.979227602257593,0.989794120168662,0.994254205034469,0.999096180589398,1.00276857120496,1.01255198410557
"COVID",2025-06-03,"R","estimate",0.996188074301194,0.995545451494931,0.0102302260322582,0.978140632991835,0.9891028646062,0.993620445899911,0.998494789134183,1.00213758247865,1.01177656985553
"COVID",2025-06-04,"R","estimate",0.99554867042942,0.995001582150713,0.0101874927114871,0.97768570847962,0.988560265683588,0.993029419661658,0.9978824640769,1.0016842119837,1.01092459367579
"COVID",2025-06-05,"R","estimate",0.99508343558334,0.994626391196759,0.010138092910695,0.97740600132552,0.988298777364582,0.992621850809207,0.997474060567444,1.00130901686317,1.01053302359384
"COVID",2025-06-06,"R","estimate",0.99487780745394,0.994424402473045,0.0100825926996032,0.977299696196262,0.988183545741977,0.9923570241487,0.997187156362893,1.00104711472416,1.01033167895152
"COVID",2025-06-07,"R","estimate",0.994798642238025,0.994397555827828,0.0100242353394172,0.976952812321455,0.988044747850517,0.99223928671748,0.997082297659502,1.00107359558159,1.01017342474596
"COVID",2025-06-08,"R","estimate",0.994923428366678,0.994544938036263,0.00996864395535249,0.977568857767476,0.98829615404591,0.992423599077761,0.997135358783827,1.00123761763258,1.01032846848291
"COVID",2025-06-09,"R","estimate",0.995247967254999,0.994862641221541,0.00992296020053908,0.978353125862802,0.988470975274211,0.992694085078136,0.997494865181501,1.00148665664925,1.01037064774451
"COVID",2025-06-10,"R","estimate",0.99567577114081,0.995343765747383,0.00989469921241429,0.979121606753972,0.98901420443724,0.993156024301437,0.998030367744691,1.00183658609319,1.01104040708356
"COVID",2025-06-11,"R","estimate",0.996274854529217,0.995978570173026,0.00989050192409622,0.979708020169006,0.989667453178535,0.993674479865871,0.998660178340471,1.00241892608991,1.01176284648808
"COVID",2025-06-12,"R","estimate",0.996913903326405,0.996754757536128,0.0099148527845126,0.980607146681267,0.990207842850842,0.994375449284156,0.999349637503566,1.00313552452377,1.01281576681718
"COVID",2025-06-13,"R","estimate",0.997640085609559,0.997657878054659,0.00996885805376609,0.981525447962941,0.991014370734552,0.99527612547829,1.00017176320817,1.00398035391899,1.01386775481513
"COVID",2025-06-14,"R","estimate",0.998724847238525,0.998671824317949,0.0100493554349369,0.982334971585615,0.991996469054533,0.996191552906562,1.00110094706871,1.00507792619541,1.01488295325011
"COVID",2025-06-15,"R","estimate",0.999742524222316,0.999779394798109,0.0101487747723218,0.983437733063852,0.993104993334295,0.997220200231528,1.00220296402929,1.00609175808448,1.01652214345031
"COVID",2025-06-16,"R","estimate",1.00073802432252,1.00096290253182,0.0102560733618764,0.984395245595439,0.994211369608493,0.998323588900331,1.00333818253295,1.00745278573444,1.01782548070772
"COVID",2025-06-17,"R","estimate",1.00187517681832,1.00220480628716,0.0103586835639384,0.985554838777693,0.995474802846343,0.999466429341218,1.00445068780372,1.00869660078627,1.01939784026542
"COVID",2025-06-18,"R","estimate",1.00302741907144,1.00348834153995,0.0104449373700819,0.986712030682595,0.996766732135922,1.00065620089778,1.00563765539326,1.01008791670223,1.02113724199879
"COVID",2025-06-19,"R","estimate",1.0043463238323,1.00479812982002,0.0105061655996619,0.987860067616456,0.998040587734978,1.00198666688977,1.00684594814912,1.01133865286664,1.0227348613664
"COVID",2025-06-20,"R","estimate",1.00578641730352,1.00612074906385,0.0105377755061231,0.989543786225511,0.999294534817393,1.00336998648039,1.00813777096508,1.01253878837963,1.02423223057852
"COVID",2025-06-21,"R","estimate",1.00718638143981,1.00744525429188,0.0105390480276868,0.991059257360151,1.00055747447662,1.00452696193782,1.0095583298295,1.01376588550353,1.02571025250868
"COVID",2025-06-22,"R","estimate",1.00833403216795,1.0087636445515,0.0105119675334799,0.992542791689955,1.00178970240828,1.00582612202727,1.01085694132948,1.01512356880088,1.0266649014639
"COVID",2025-06-23,"R","estimate",1.00970765037517,1.01007127476537,0.0104598382458784,0.994134086185368,1.003076179304,1.00713536175672,1.01224512170442,1.01627884584443,1.02767888995672
"COVID",2025-06-24,"R","estimate",1.01110836244408,1.01136720719688,0.0103865163244758,0.995566837581557,1.00443933745093,1.0084995289387,1.01344917182957,1.01752105057092,1.0287183209685
"COVID",2025-06-25,"R","estimate",1.01230860434177,1.01265448718155,0.0102967104676916,0.996716365930579,1.00584854571137,1.00985287544307,1.0147721137211,1.01877835848193,1.02995762561472
"COVID",2025-06-26,"R","estimate",1.01361680466431,1.01394031555017,0.0101971371391559,0.99787926842941,1.00724848297833,1.01122258629488,1.01601158948858,1.02023716252018,1.03098211289713
"COVID",2025-06-27,"R","estimate",1.01490422153773,1.01523608148317,0.0100977099581119,0.999530224036743,1.00871609893214,1.01249887864414,1.01744692042484,1.02129257647655,1.03197863635576
"COVID",2025-06-28,"R","estimate",1.0163462611441,1.01655721896878,0.0100117378369047,1.0008745240398,1.00995520975296,1.01383775720507,1.01878644022595,1.02263623717568,1.03355675001782
"COVID",2025-06-29,"R","estimate",1.01777829600989,1.01792285881894,0.00995444914354827,1.00219055591518,1.01135361850671,1.01535244393245,1.02029706619901,1.02410553527547,1.03450218331429
"COVID",2025-06-30,"R","estimate",1.01939012269157,1.01935526386694,0.00993994131036213,1.00365351699349,1.01279371614424,1.016952788607,1.0216670476445,1.02553286887407,1.03567701616094
"COVID",2025-07-01,"R","estimate",1.02089833054055,1.0208790529997,0.00997753383243277,1.00467831733419,1.01427153088484,1.0185039946167,1.02333853484707,1.02714619351937,1.03727468063369
"COVID",2025-07-02,"R","estimate",1.02240118859553,1.02252023596,0.0100689779933747,1.00591466342022,1.0160911448641,1.02019317606997,1.02494872503465,1.02893036451367,1.03902614791113
"COVID",2025-07-03,"R","estimate",1.02439195377885,1.02430509349589,0.0102076631446161,1.00745539515754,1.01793834548059,1.02194740493624,1.02670541342867,1.03082981357364,1.04087994830532
"COVID",2025-07-04,"R","estimate",1.02635445839433,1.02625894690884,0.0103799838730361,1.00899666853099,1.0197265663792,1.02390338576105,1.02879758979312,1.03312997882992,1.04292427063906
"COVID",2025-07-05,"R","estimate",1.02860736650513,1.02840486889083,0.0105680623366087,1.01059820847899,1.02184645983981,1.0259734517463,1.03115809828141,1.03544407142973,1.04548179718393
"COVID",2025-07-06,"R","estimate",1.03089823317446,1.03076239464047,0.0107526830832233,1.01246447394247,1.02389636612021,1.02853330430953,1.03356941364982,1.03800265611552,1.04799193050539
"COVID",2025-07-07,"R","estimate",1.03362185979941,1.03334629795209,0.0109156338404078,1.01500071653278,1.02656376057718,1.03119213232234,1.03621376268715,1.04085014152194,1.05066102966515
"COVID",2025-07-08,"R","estimate",1.0365437985342,1.03616549939031,0.0110412249893009,1.01733862120122,1.02925796871541,1.0340564182318,1.0391802621389,1.04378072229141,1.05360196767016
"COVID",2025-07-09,"R","estimate",1.03969562138499,1.03922217085326,0.0111171728805953,1.01997846203732,1.03227908156195,1.03712248971955,1.04240533697975,1.04677565397145,1.05675246235061
"COVID",2025-07-10,"R","estimate",1.04311236521142,1.0425110919495,0.0111351514991785,1.02329784410836,1.03540558692213,1.04042072882399,1.0458845163395,1.05010173052302,1.05991362395088
"COVID",2025-07-11,"R","estimate",1.04663547223984,1.04601929935148,0.0110912327987656,1.02676210120123,1.0389240821451,1.04399829229435,1.04932801665082,1.0535985610658,1.06341243581647
"COVID",2025-07-12,"R","estimate",1.05034535005993,1.04972605243706,0.0109862890408327,1.03034929154397,1.04273061279613,1.0477728494967,1.05296188229796,1.05727124769675,1.06703046022844
"COVID",2025-07-13,"R","estimate",1.05429837365009,1.05360311916168,0.0108263118387172,1.03483845812785,1.04676744970435,1.0515351341131,1.05675604761854,1.06106892202272,1.07055134128188
"COVID",2025-07-14,"R","estimate",1.05833066215463,1.05761536690388,0.0106225333065346,1.03921432415408,1.05106300071173,1.05550555292555,1.06076282754064,1.06489119446106,1.07408267729512
"COVID",2025-07-15,"R","estimate",1.06232274818886,1.0617216251544,0.0103911910802981,1.0439126629916,1.0553128969902,1.05969563928101,1.06471530432749,1.06880918770018,1.07791601365643
"COVID",2025-07-16,"R","estimate",1.06640414429238,1.06587577128016,0.010152735717203,1.04847389006121,1.05948313200733,1.06386071459405,1.06871274543,1.07262622768217,1.08189800203098
"COVID",2025-07-17,"R","estimate",1.07027070113469,1.07002797817461,0.00993025201390429,1.0532520268456,1.06378682253946,1.06793174614899,1.07276628174674,1.07664706158432,1.08565602276348
"COVID",2025-07-18,"R","estimate",1.07421456933787,1.07412605450139,0.0097469357052189,1.05781041468267,1.06803085276619,1.07203944617595,1.07661259969606,1.08062304014988,1.08971650418
"COVID",2025-07-19,"R","estimate",1.07818826935871,1.07811680535011,0.00962274589886245,1.06211711077087,1.07208880699007,1.07594486827511,1.08046309531602,1.08435470146183,1.09339663863958
"COVID",2025-07-20,"R","estimate",1.08177401325734,1.08194734374582,0.0095708556614483,1.06616254990559,1.07594365414415,1.07962837205135,1.08434349837246,1.08820233271983,1.097350247314
"COVID",2025-07-21,"R","estimate",1.08539277483654,1.08556629111415,0.00959499971429882,1.07034339564886,1.07948857322284,1.08308842575265,1.08790629037101,1.09162303617483,1.10111471912996
"COVID",2025-07-22,"R","estimate",1.08881232921235,1.08892481648065,0.00968881025176364,1.07363415917405,1.08266150369164,1.08644759603638,1.09116166664866,1.09504935381548,1.10475675384089
"COVID",2025-07-23,"R","estimate",1.09177747555774,1.09197747875328,0.00983751155199744,1.07656853707723,1.08556776493476,1.08943059070798,1.09413872710772,1.09833106313787,1.10826744374588
"COVID",2025-07-24,"R","estimate",1.09456439085948,1.09468285299712,0.0100213130397139,1.07906016813299,1.08811947978334,1.09205591530209,1.0967955834955,1.10098953255874,1.11131617678438
"COVID",2025-07-25,"R","estimate",1.09675646986701,1.09700393941132,0.0102192246172512,1.08101635926536,1.09026946990001,1.09436066753435,1.09935090937225,1.10330971247661,1.11406631054327
"COVID",2025-07-26,"R","estimate",1.0986511063357,1.09890837179073,0.0104121407179464,1.08246703152489,1.09209093701945,1.09618759816264,1.10126940324324,1.10549289735161,1.11622265757299
"COVID",2025-07-27,"R","estimate",1.10007558279954,1.10036845904511,0.0105846201460755,1.08344862738995,1.0934571923924,1.09752448758119,1.10263378817864,1.10691125886962,1.1180952767235
"COVID",2025-07-28,"R","estimate",1.10104164047231,1.10136110675101,0.0107253753015851,1.08436183943113,1.09448583804964,1.09851632844991,1.10364979622896,1.10835172577128,1.11926337131783
"COVID",2025-07-29,"R","estimate",1.10157431521464,1.10186767356254,0.0108268376805476,1.08432283277581,1.09476296516515,1.09888902643467,1.10404060221427,1.10903832934976,1.11983347836296
"COVID",2025-07-30,"R","estimate",1.10159971030246,1.10187381811356,0.0108842799942424,1.08417389674546,1.09485668006581,1.09894409022603,1.1041814114396,1.10907655159291,1.11980257216468
"COVID",2025-07-31,"R","estimate",1.1011126433314,1.1013693854851,0.0108949343204366,1.08407874496583,1.0941452451174,1.09840030350876,1.10381466375639,1.10852495622292,1.11944168142243
"COVID",2025-08-01,"R","estimate",1.10008246031374,1.10034836928916,0.0108574307477467,1.08308388802808,1.09307653829482,1.09747248842531,1.10274747632879,1.10730241385714,1.1182264496537
"COVID",2025-08-02,"R","estimate",1.09849676392104,1.09880896769871,0.0107717381771609,1.08149335579355,1.09177386128401,1.09589480616299,1.10119082509869,1.10589344628663,1.11668463956776
"COVID",2025-08-03,"R","estimate",1.09656992877287,1.09675373154886,0.0106396327801162,1.07943667325973,1.0897042444242,1.0939211096427,1.09913801135511,1.10366363192159,1.11432060535253
"COVID",2025-08-04,"R","estimate",1.09404835965952,1.09418978239631,0.0104655487187637,1.07741690984156,1.08733526594095,1.09151323002969,1.09665212435757,1.10077253518155,1.11179606236831
"COVID",2025-08-05,"R","estimate",1.09106631862837,1.09112906081897,0.0102574871856811,1.07457191940911,1.08442188215272,1.08846089155626,1.09356245441401,1.09759481380973,1.10853806543068
"COVID",2025-08-06,"R","estimate",1.087518594164,1.08758855301213,0.0100275120504872,1.07110469592305,1.08102457390619,1.08504328577032,1.08995252544829,1.09395074003144,1.10453052411477
"COVID",2025-08-07,"R","estimate",1.08354100411689,1.08359043920459,0.00979132174632436,1.06726255686865,1.07720959666497,1.08114935703569,1.08594647807251,1.08966930019974,1.10006010282786
"COVID",2025-08-08,"R","estimate",1.07906655332761,1.07916211160469,0.00956655883466303,1.06349657026318,1.07300295171045,1.07667410198278,1.08151491134579,1.08515641773927,1.09518547096076
"COVID",2025-08-09,"R","estimate",1.07409169511383,1.07433602154639,0.00936996610278026,1.05904551215302,1.06833516060571,1.07197414186587,1.07647183023053,1.08033271043646,1.08984997187029
"COVID",2025-08-10,"R","estimate",1.06888450865535,1.069149332364,0.0092141353325484,1.05444283394637,1.0632152984101,1.06681574951176,1.07114500451367,1.07502326871447,1.0842112327124
"COVID",2025-08-11,"R","estimate",1.06339445601119,1.06364337251505,0.00910508455695099,1.04883111944873,1.05777725840142,1.06135093202871,1.06552674840384,1.0693415224609,1.0785431286232
"COVID",2025-08-12,"R","estimate",1.05767187615253,1.05786289952426,0.00904177459554671,1.04323045298919,1.05215822999997,1.05559106616003,1.05971715198503,1.06356418382764,1.07270196042726
"COVID",2025-08-13,"R","estimate",1.05163961092284,1.0518551983042,0.00901778434902291,1.03721459840074,1.04625988471484,1.04958565477037,1.05373800055711,1.05767080673383,1.06671929371571
"COVID",2025-08-14,"R","estimate",1.04550844634403,1.04566904815959,0.00902421620888065,1.03088522658854,1.04010130780997,1.04340892415419,1.04768931239173,1.05146337954163,1.06063900035174
"COVID",2025-08-15,"R","estimate",1.03933356155358,1.0393536028486,0.00905232571254412,1.02427463908138,1.03356543884838,1.03726048305594,1.04158406358186,1.04515971870985,1.05437553232175
"COVID",2025-08-16,"R","estimate",1.03305840036804,1.03295723791942,0.00909474392576271,1.01790692050648,1.02717373469395,1.0310377454707,1.03538316040534,1.03886196105922,1.04750139798183
"COVID",2025-08-17,"R","estimate",1.02673590249957,1.0265264274951,0.00914513892989959,1.01110603048867,1.02082439058266,1.02458052168333,1.02893708139075,1.03248353570665,1.04113107263061
"COVID",2025-08-18,"R","estimate",1.02032684101583,1.02010471546842,0.00919706919291888,1.00435167720553,1.01442898569218,1.0182984914473,1.02243907916317,1.0262012089597,1.03484092932214
"COVID",2025-08-19,"R","estimate",1.01403201413232,1.01373184070296,0.00924311697931552,0.997897212040212,1.00802131505302,1.01190182575845,1.01605616765394,1.01984968733275,1.02842527700688
"COVID",2025-08-20,"R","estimate",1.00771966592311,1.00744306168667,0.00927505974843538,0.991458531787483,1.00172616916127,1.00557409059723,1.00988173629408,1.01348736956878,1.02222886132474
"COVID",2025-08-21,"R","estimate",1.00156215039526,1.00126870577032,0.00928512998181473,0.985509219788808,0.995551127190322,0.999305046197429,1.00375377877316,1.00725431548388,1.01593669994497
"COVID",2025-08-22,"R","estimate",0.995551206850783,0.995233946574869,0.00926778448024855,0.979729114183188,0.989522179288772,0.993344281271316,0.997635002052373,1.00122660397682,1.00994603548147
"COVID",2025-08-23,"R","estimate",0.989684949745388,0.989358795383165,0.00922117570002851,0.973731648696904,0.98355667033565,0.98724490057142,0.991800862464056,0.995354504702507,1.00384376376133
"COVID",2025-08-24,"R","estimate",0.98398303273851,0.983658281206767,0.00914771793571154,0.968253668872247,0.977756628967798,0.981549539818078,0.986111924797288,0.98959845094802,0.997940028532689
"COVID",2025-08-25,"R","estimate",0.978436047147326,0.978142789503623,0.00905357603185667,0.962883332694444,0.972212756412343,0.976197647129804,0.980614648953727,0.984013110410791,0.992357053142242
"COVID",2025-08-26,"R","estimate",0.973024816639878,0.972818528635762,0.00894733184246435,0.958089573147174,0.96697389561974,0.970755981923043,0.975194447621839,0.978602910855056,0.987204578460218
"COVID",2025-08-27,"R","estimate",0.967883730857616,0.967688093057459,0.00883832907622672,0.953166195336389,0.961945945090119,0.965700015835308,0.969945108365093,0.973346039114649,0.982054569124075
"COVID",2025-08-28,"R","estimate",0.962846416287878,0.962751091236458,0.00873518986476812,0.948437216064915,0.95716808924705,0.960714641079377,0.964863598679427,0.968378712160058,0.976950745625442
"COVID",2025-08-29,"R","estimate",0.957951366579792,0.958004804822851,0.00864478075266322,0.943875816107485,0.95245834711112,0.955978372908423,0.960151397131471,0.963629122156239,0.972163946097241
"COVID",2025-08-30,"R","estimate",0.95329233341424,0.953444845333314,0.00857163009293341,0.939379178727202,0.948015671655127,0.951418810556226,0.955380877459624,0.958966830108897,0.967497992746993
"COVID",2025-08-31,"R","estimate",0.948944989513348,0.949065777173599,0.00851764227538121,0.935118563399595,0.943556397995656,0.947023888366923,0.950903542205798,0.954563766179495,0.963016128979481
"COVID",2025-09-01,"R","estimate",0.944884189800369,0.944861681285424,0.00848200294388956,0.930961261136096,0.939397534088925,0.942829873569532,0.946855804914877,0.950335492417324,0.958798261879526
"COVID",2025-09-02,"R","estimate",0.940816220265237,0.940826640563587,0.00846134003079871,0.927153553832007,0.935432119352332,0.938775752096839,0.942829339903518,0.946278936195135,0.954714971318656
"COVID",2025-09-03,"R","estimate",0.936948788959041,0.936955134328444,0.00845030876277619,0.923139529103064,0.931601499548673,0.934914768900611,0.93886321563549,0.942424005443055,0.950545878449075
"COVID",2025-09-04,"R","estimate",0.933338833651819,0.933242333282251,0.00844267599937901,0.919608213639804,0.927793432687642,0.931160726796002,0.935199337752944,0.938734873300593,0.946579718021448
"COVID",2025-09-05,"R","estimate",0.929688786107927,0.929684288926352,0.00843273791659677,0.916190645994007,0.924224993763067,0.927512508553779,0.931729000237596,0.935203512068112,0.943369054385693
"COVID",2025-09-06,"R","estimate",0.926142431929152,0.926278014096019,0.00841669189472902,0.912944867388438,0.920781482455347,0.924187465624414,0.928238789098728,0.931752543875727,0.939824235243249
"COVID",2025-09-07,"R","estimate",0.922838487112496,0.923021455844857,0.00839354951973414,0.909661186677003,0.917602550344402,0.92084701650877,0.924895806097863,0.928642353519008,0.93649140894161
"COVID",2025-09-08,"R","estimate",0.919640634946762,0.91991336889737,0.00836533900048267,0.906561442763161,0.914457684576127,0.91768580478735,0.921737036679825,0.925495486437866,0.933580920964188
"COVID",2025-09-09,"R","estimate",0.916788637707858,0.91695310614306,0.00833659755422656,0.903781075607539,0.911561632525279,0.914655863965445,0.918772673691487,0.922369842246007,0.930692084736532
"COVID",2025-09-10,"R","estimate",0.914002569553302,0.914140350080355,0.00831336095457334,0.900927658815008,0.908731252340806,0.911927129736129,0.915971328539941,0.919501390150918,0.92778993511432
"COVID",2025-09-11,"R","estimate",0.911372274937321,0.911474813969856,0.00830193320444868,0.898285574086405,0.906035979084883,0.909328368127675,0.913334080243172,0.916809184746768,0.925115480276556
"COVID",2025-09-12,"R","estimate",0.90875216150694,0.908955943199462,0.00830767017434235,0.895857739241776,0.903400393584217,0.906821966887628,0.910809093106943,0.914256605442571,0.922881202008271
"COVID",2025-09-13,"R","estimate",0.906348381973743,0.90658264665945,0.00833392184628889,0.893467993752654,0.900922369355839,0.90442240130612,0.908427250892216,0.911981305055769,0.920538963507082
"COVID",2025-09-14,"R","estimate",0.904121832652053,0.904353085718234,0.00838124648610206,0.891177965790322,0.898734777215285,0.902156518440408,0.906113913088284,0.909811081395058,0.918523344822867
"COVID",2025-09-15,"R","estimate",0.90206198843682,0.902264544893839,0.00844705989634018,0.889122945625667,0.896498428695149,0.900012510556281,0.904164654195019,0.907641589864091,0.916392900081942
"COVID",2025-09-16,"R","estimate",0.900255514305058,0.900313402717833,0.00852592666883535,0.886824657163945,0.894482708049485,0.898054399360268,0.902302811244601,0.905708219629807,0.914330866641281
"COVID",2025-09-17,"R","estimate",0.898370879182328,0.898495212456769,0.0086106116992955,0.885009880851507,0.892760603745232,0.896305946768354,0.900316350256681,0.903912240314311,0.912542612446521
"COVID",2025-09-18,"R","estimate",0.896702805935726,0.896804890113029,0.00869375336311834,0.882962117594785,0.891253131492319,0.894606517637122,0.89875602149987,0.902165379413788,0.91085624919173
"COVID",2025-09-19,"R","estimate",0.895048815793261,0.895236993126126,0.00876970917175174,0.881198148664546,0.889698668333232,0.893066138771023,0.897098697014311,0.900626395211709,0.90942655635325
"COVID",2025-09-20,"R","estimate",0.89357196304134,0.893786060636761,0.00883595058822884,0.879585979964241,0.888315468838201,0.891621659683204,0.895664225497932,0.899300602768113,0.908181187812303
"COVID",2025-09-21,"R","estimate",0.892215269029145,0.892446978363415,0.00889347899960922,0.878270975837278,0.886876333065383,0.890282459162563,0.894392139886401,0.898107068445677,0.907165124655882
"COVID",2025-09-22,"R","estimate",0.89102828776956,0.89121532973538,0.00894609568506371,0.876790314746328,0.885497090025901,0.88899820476238,0.893139662076858,0.896894608665403,0.90602729741032
"COVID",2025-09-23,"R","estimate",0.890014686235835,0.890087699073916,0.00899884227657254,0.875722524107526,0.884285018190536,0.88775774436848,0.892104319406305,0.895752702926605,0.904978466803868
"COVID",2025-09-24,"R","estimate",0.888925497176228,0.889061899608393,0.00905630115537369,0.874321929457618,0.88321772859066,0.886683767118481,0.891188562423189,0.894899635027622,0.90415866223823
"COVID",2025-09-25,"R","estimate",0.88797511333258,0.888137106195051,0.00912148401468009,0.873361833761173,0.882308041743082,0.88566140146589,0.89030030264946,0.894223911782226,0.903119050650425
