"Disease","date","variable","type","median","mean","sd","lower_90","lower_50","lower_20","upper_20","upper_50","upper_90"
"Influenza",2025-07-24,"R","estimate",0.974809223845844,0.975978425783165,0.0131767621350294,0.956827802194168,0.967421525758055,0.972002767961201,0.977740221903545,0.982941127616176,0.999219567692847
"Influenza",2025-07-25,"R","estimate",0.975553077444609,0.97668337357801,0.0132492466951828,0.957674146507095,0.968104188508941,0.972694362989882,0.978392202079369,0.983712922364958,0.999989540135503
"Influenza",2025-07-26,"R","estimate",0.976154633367376,0.977331530107852,0.0132910049585634,0.958091348609137,0.968764508475495,0.973321760342269,0.979024910488904,0.984243515256606,1.0012352701421
"Influenza",2025-07-27,"R","estimate",0.97676442817214,0.977923505342691,0.0133010923661136,0.958715100604357,0.969407714948065,0.973976688297821,0.979533938980644,0.984950037570498,1.00190711953823
"Influenza",2025-07-28,"R","estimate",0.977365131424986,0.978461041696567,0.0132805516011093,0.959299905643506,0.969880041321667,0.974601757060103,0.980021845977776,0.985589558017008,1.00222840646504
"Influenza",2025-07-29,"R","estimate",0.977825945241666,0.978946911300845,0.0132320783792375,0.960020242275455,0.97043056184305,0.975081672628547,0.980522919797222,0.98607316808145,1.00280512510904
"Influenza",2025-07-30,"R","estimate",0.978413838277517,0.979384776290816,0.0131595617564447,0.960589525675736,0.970870005862365,0.975526593460214,0.980969792648201,0.986606379317632,1.00281582285153
"Influenza",2025-07-31,"R","estimate",0.978842811012639,0.979779024007569,0.0130676177362489,0.960948780553907,0.971374655937862,0.975961061158554,0.98147198285712,0.986983706939787,1.00321715289432
"Influenza",2025-08-01,"R","estimate",0.979200553242392,0.980134590343274,0.0129611856902688,0.961156647592276,0.971855584194539,0.976355129852355,0.98206155461798,0.987353583375859,1.00294881283136
"Influenza",2025-08-02,"R","estimate",0.979594741378294,0.980456784551498,0.0128452125194195,0.961189838541183,0.972367057746025,0.976806305518928,0.982433859498956,0.987700911836014,1.0029522058854
"Influenza",2025-08-03,"R","estimate",0.980123896523605,0.980751127929242,0.0127244355991109,0.961301384320936,0.972808734748647,0.977343025304348,0.982790203709519,0.987956474326795,1.00249396358781
"Influenza",2025-08-04,"R","estimate",0.980513863748624,0.981023216810288,0.0126032845118086,0.961522604707699,0.973132614354049,0.977658809522156,0.98312248114655,0.988227167138094,1.00249450153862
"Influenza",2025-08-05,"R","estimate",0.980848793103546,0.981278617121521,0.012485919803504,0.961899653690877,0.973505652859554,0.978061568341893,0.983601494033335,0.988585124482058,1.00240945323144
"Influenza",2025-08-06,"R","estimate",0.981185075399203,0.981522793407314,0.0123763858713421,0.962186651137573,0.973919713735218,0.978439270595064,0.983909207279594,0.98880668951388,1.00219533975427
"Influenza",2025-08-07,"R","estimate",0.981568269894747,0.981761070286032,0.0122787815261842,0.962545214956071,0.974309010163015,0.978788341367438,0.984215716636883,0.989156359508406,1.00178090492505
"Influenza",2025-08-08,"R","estimate",0.98185715465155,0.981998619772644,0.0121972927920226,0.962616990152088,0.97461121403871,0.979162874362785,0.984592549896809,0.98938986263887,1.00169923053011
"Influenza",2025-08-09,"R","estimate",0.982166330629667,0.982240464834407,0.0121359456361271,0.962820696106554,0.974815039149072,0.979515684091706,0.984707716951459,0.989771404422598,1.00185162972452
"Influenza",2025-08-10,"R","estimate",0.982538202272012,0.982491488553671,0.0120980449529008,0.963007298824005,0.975098139380678,0.979797256133661,0.985172335817065,0.99004050644296,1.00191664882036
"Influenza",2025-08-11,"R","estimate",0.98277193536866,0.982756439266145,0.0120854322693901,0.962909166066333,0.975386591945147,0.980099499724406,0.985632314334369,0.990365193791625,1.00226530508514
"Influenza",2025-08-12,"R","estimate",0.983277994407683,0.983039924368944,0.0120978316891811,0.962897876370515,0.97561194578751,0.980371630030378,0.986012124140532,0.990676286770184,1.00237324107975
"Influenza",2025-08-13,"R","estimate",0.983633049711412,0.983346388342388,0.0121325761750961,0.963141047784583,0.975921305290732,0.980749424007727,0.986395408921437,0.991068194244019,1.00233306255318
"Influenza",2025-08-14,"R","estimate",0.983996044277642,0.983680073355837,0.0121848877651841,0.962979131530114,0.97633140846375,0.981108102602992,0.986855198756267,0.991458138552814,1.00271052821088
"Influenza",2025-08-15,"R","estimate",0.984433774926121,0.984044963503644,0.0122486808794773,0.963048064026152,0.976704231430061,0.981536262941454,0.987305188013529,0.992068599250629,1.00280971973476
"Influenza",2025-08-16,"R","estimate",0.984953976402952,0.98444471637513,0.0123176705265973,0.963419927207891,0.977075152127912,0.98195851237333,0.987833927500014,0.992481588511578,1.00325030153714
"Influenza",2025-08-17,"R","estimate",0.985508893714769,0.984882588372583,0.0123864811236468,0.963748388092997,0.977384613395297,0.982471404910164,0.988347123529496,0.993078430860559,1.00384735178523
"Influenza",2025-08-18,"R","estimate",0.986112177248749,0.985361362704082,0.0124514857632721,0.96415964513611,0.977706680918658,0.98304604765815,0.98891273710555,0.993647937765972,1.00433914525797
"Influenza",2025-08-19,"R","estimate",0.986677791902074,0.985883290717566,0.0125112183250825,0.964273375128893,0.978185675069049,0.983735029658583,0.989453691217262,0.994313600824289,1.00461192981985
"Influenza",2025-08-20,"R","estimate",0.987257517125826,0.986450057533649,0.0125663286210631,0.964730894487746,0.978664695124312,0.984304255783352,0.990129954114878,0.994913404085907,1.0051884218382
"Influenza",2025-08-21,"R","estimate",0.987810887010391,0.987062781340422,0.0126191476309552,0.965114943357077,0.979362223924345,0.98474875604621,0.990737190647789,0.995596343593353,1.00589881521321
"Influenza",2025-08-22,"R","estimate",0.988471149810144,0.987722052259846,0.0126729829802817,0.965417763800261,0.979988735323298,0.985398899103056,0.9915049503175,0.996283724687517,1.00669779468226
"Influenza",2025-08-23,"R","estimate",0.989262394544881,0.988428011877843,0.0127312875579222,0.965997258947646,0.980617525596944,0.98606280723513,0.992319258809434,0.99711464785391,1.0074335428688
"Influenza",2025-08-24,"R","estimate",0.9899786811876,0.98918046910573,0.0127968553118845,0.966552939108344,0.981223071563496,0.986753750184638,0.993028259352952,0.998014507358574,1.00826245428331
"Influenza",2025-08-25,"R","estimate",0.990883010333609,0.989979042779062,0.0128712010656568,0.967254438128357,0.982032037392362,0.987549889329856,0.993787009904977,0.998769679544334,1.00935215485627
"Influenza",2025-08-26,"R","estimate",0.991596385381066,0.990823316950094,0.0129542581464802,0.968142201702383,0.982778195137097,0.988567078769623,0.994538449733018,0.999708754592592,1.01050469045925
"Influenza",2025-08-27,"R","estimate",0.992557030992378,0.991712991757792,0.0130444579163227,0.969062249732019,0.983653263296004,0.989494104753341,0.995409681613003,1.00063775900371,1.0112516950049
"Influenza",2025-08-28,"R","estimate",0.99348963717288,0.992648011647608,0.0131391432350299,0.969784814446457,0.984531021257587,0.99043540078824,0.996376322451237,1.00150141325282,1.0122097163125
"Influenza",2025-08-29,"R","estimate",0.994374245537444,0.993628654127644,0.0132351554279682,0.970591421631585,0.985540884093721,0.991496522341074,0.9973860127338,1.00257647838367,1.01339395545806
"Influenza",2025-08-30,"R","estimate",0.995527070099478,0.994655566490621,0.0133293807396318,0.971340217844167,0.986654477950812,0.992458854961538,0.998550604722836,1.00365950742502,1.01452914947383
"Influenza",2025-08-31,"R","estimate",0.996735408720201,0.995729744692947,0.0134190830448819,0.972374243001724,0.987648595277706,0.993486588598263,0.999632974969893,1.00493824400577,1.01564128657865
"Influenza",2025-09-01,"R","estimate",0.997891543484511,0.996852456764315,0.0135019675799797,0.973365628880606,0.988761308919167,0.994662522507911,1.00073223790399,1.00593318026525,1.01707251637741
"Influenza",2025-09-02,"R","estimate",0.998997964711329,0.998025121042195,0.0135760526090617,0.974407565500917,0.989849760081082,0.995833615427554,1.00199009357833,1.00703299347753,1.01832519712685
"Influenza",2025-09-03,"R","estimate",1.00019107803171,0.999249155486552,0.0136395017590404,0.975570758664034,0.990951087903399,0.996991615267097,1.00318460387893,1.00834484724181,1.01961868286853
"Influenza",2025-09-04,"R","estimate",1.00152070221334,1.00052581724633,0.0136905547410605,0.976664693167274,0.992230560295674,0.998253186163987,1.00463640962418,1.00960044861534,1.0207748675412
"Influenza",2025-09-05,"R","estimate",1.00290336490188,1.00185605138471,0.0137276091725522,0.978257422585825,0.99354988760893,0.999708964350568,1.00605566842154,1.01088067479599,1.02213018454685
"Influenza",2025-09-06,"R","estimate",1.00440770676278,1.00324036489849,0.0137494101384766,0.979370217688944,0.995014915399806,1.0010488778825,1.00747696088893,1.01235781696514,1.02367946257496
"Influenza",2025-09-07,"R","estimate",1.00579659821108,1.00467873787908,0.0137552533509067,0.980896906131512,0.996493764771979,1.00251438002459,1.00884108448235,1.01383655980253,1.02490147555806
"Influenza",2025-09-08,"R","estimate",1.00720113036555,1.00617057867302,0.0137451214845426,0.982233745364614,0.99806484602593,1.00409052830239,1.01041511497085,1.01518439902073,1.0264189986363
"Influenza",2025-09-09,"R","estimate",1.00884053058587,1.00771472465369,0.0137197274698633,0.984001740022635,0.999619380108453,1.00557474518695,1.01191183680782,1.01671033532942,1.0280609950283
"Influenza",2025-09-10,"R","estimate",1.01047671456107,1.00930948496154,0.0136804883182882,0.985167309192672,1.00137499629939,1.00715776552857,1.01341047694657,1.01830121286091,1.02969757936683
"Influenza",2025-09-11,"R","estimate",1.01197123082523,1.01095271669969,0.0136294647749657,0.986686170672887,1.00305365841016,1.00877393052134,1.01500796174456,1.01984564033127,1.03142387521063
"Influenza",2025-09-12,"R","estimate",1.01361156825146,1.01264192230927,0.0135692743486035,0.988247219172885,1.00466758589626,1.01061331595239,1.01658085171291,1.02158618920238,1.033212966568
"Influenza",2025-09-13,"R","estimate",1.01527905873132,1.01437435408976,0.0135029478063149,0.990524032267262,1.00655326333418,1.01234636311587,1.01829137857694,1.02316477474002,1.03481010484236
"Influenza",2025-09-14,"R","estimate",1.01703767473283,1.01614711269836,0.0134336915962215,0.992254304561718,1.00834260960961,1.01413061001018,1.01991931039401,1.02480452171836,1.0363985615277
"Influenza",2025-09-15,"R","estimate",1.01884586276594,1.01795722986867,0.0133645611835476,0.994080352580345,1.01010196754952,1.01582385261302,1.02166542666908,1.02648296643934,1.03820609039469
"Influenza",2025-09-16,"R","estimate",1.02056481555591,1.01980173059659,0.0132981251918312,0.995857771066038,1.01195717166719,1.01758298616995,1.02337745179304,1.02819898146349,1.04014171328252
"Influenza",2025-09-17,"R","estimate",1.02232579865584,1.02167767519351,0.0132362576880519,0.998477840085288,1.01395137899784,1.01918449350469,1.02514913503557,1.03008660989109,1.04203095975635
"Influenza",2025-09-18,"R","estimate",1.02397755140247,1.02358218554488,0.0131801856782541,1.00067548506195,1.0158781444161,1.02095326241289,1.02685315368812,1.03196280363459,1.0441976587829
"Influenza",2025-09-19,"R","estimate",1.02572564087041,1.02551246193057,0.0131308287128519,1.00300567391239,1.01774354742016,1.02292208009574,1.02872507024469,1.03376189945191,1.04621417755663
"Influenza",2025-09-20,"R","estimate",1.02759890855009,1.02746579697898,0.0130893391001303,1.00530976766697,1.01982110823678,1.02481683374564,1.03058210408898,1.03568021275006,1.04791150264384
"Influenza",2025-09-21,"R","estimate",1.02950934038094,1.02943959237026,0.0130576564675904,1.0077965115198,1.0216901515343,1.02660557483729,1.03245256179829,1.0377388880366,1.05006730702719
"Influenza",2025-09-22,"R","estimate",1.0315690026245,1.03143138238508,0.013038883265268,1.01008819416731,1.02365866097412,1.02854512942872,1.034485073884,1.03965306879849,1.05209354336735
"Influenza",2025-09-23,"R","estimate",1.03344550907159,1.03343886651719,0.0130373682486201,1.01227645624654,1.02562009876136,1.03043600452018,1.03647368679209,1.04177982198255,1.0543397364914
